document_id,mine_id,document_type,document_number,issue_date,expiry_date,issuing_authority,ocr_text_status,verification_status,file_path,file_size_kb,uploaded_by,uploaded_date
DOC-00701,JH-003,Fire Safety Certificate,Fir-0701-2023,2023-03-21,2028-03-19,CPCB,Extracted,Verified,/documents/fire_safety_certificate/JH-003/0701.pdf,1133,Rajesh Kumar,2023-04-03 00:00:00
DOC-00702,OD-001,Environmental Clearance,Env-0702-2023,2023-02-06,2025-02-05,State Government,Extracted,Expired,/documents/environmental_clearance/OD-001/0702.pdf,3011,Rajesh Kumar,2023-02-16 00:00:00
DOC-00703,JH-003,Audit Report,Aud-0703-2023,2022-10-21,2026-10-20,CPCB,Pending,Verified,/documents/audit_report/JH-003/0703.pdf,2364,Sita Devi,2022-10-23 00:00:00
DOC-00704,CG-001,Audit Report,Aud-0704-2023,2022-01-11,2027-01-10,State PCB,Failed,Verified,/documents/audit_report/CG-001/0704.pdf,3383,Rajesh Kumar,2022-01-27 00:00:00
DOC-00705,CG-002,Fire Safety Certificate,Fir-0705-2023,2023-02-13,2028-02-12,State Government,Extracted,Verified,/documents/fire_safety_certificate/CG-002/0705.pdf,1580,Amit Patel,2023-03-09 00:00:00
DOC-00706,OD-001,First Aid Certificate,Fir-0706-2023,2022-12-16,2024-12-15,Insurance Company,Extracted,Expired,/documents/first_aid_certificate/OD-001/0706.pdf,2101,Rajesh Kumar,2023-01-15 00:00:00
DOC-00707,OD-001,Explosives Licence,Exp-0707-2023,2022-08-25,2027-08-24,DGMS,Extracted,Verified,/documents/explosives_licence/OD-001/0707.pdf,3231,Sita Devi,2022-08-30 00:00:00
DOC-00708,OD-002,Safety Certificate,Saf-0708-2023,2023-10-17,2026-10-16,State PCB,Extracted,Rejected,/documents/safety_certificate/OD-002/0708.pdf,2030,Sita Devi,2023-10-22 00:00:00
DOC-00709,JH-003,Environmental Clearance,Env-0709-2023,2023-03-25,2026-03-24,Insurance Company,Extracted,Expired,/documents/environmental_clearance/JH-003/0709.pdf,4015,Sita Devi,2023-04-22 00:00:00
DOC-00710,CG-001,Mining Lease,Min-0710-2023,2022-07-28,2026-07-27,State Government,Extracted,Expired,/documents/mining_lease/CG-001/0710.pdf,1113,Amit Patel,2022-08-19 00:00:00
DOC-00711,JH-003,Safety Certificate,Saf-0711-2023,2023-12-25,2028-12-23,State Government,Extracted,Verified,/documents/safety_certificate/JH-003/0711.pdf,3200,Sita Devi,2024-01-02 00:00:00
DOC-00712,OD-001,Safety Certificate,Saf-0712-2023,2023-12-08,2028-12-06,State Government,Extracted,Verified,/documents/safety_certificate/OD-001/0712.pdf,828,Sita Devi,2024-01-03 00:00:00
DOC-00713,JH-001,Environmental Clearance,Env-0713-2023,2022-03-24,2025-03-23,State PCB,Pending,Expired,/documents/environmental_clearance/JH-001/0713.pdf,2177,Rajesh Kumar,2022-04-23 00:00:00
DOC-00714,OD-002,Training Certificate,Tra-0714-2023,2023-01-24,2024-01-24,State Government,Extracted,Expired,/documents/training_certificate/OD-002/0714.pdf,3663,Amit Patel,2023-01-30 00:00:00
DOC-00715,CG-002,Mining Lease,Min-0715-2023,2023-05-02,2028-04-30,DGMS,Pending,Verified,/documents/mining_lease/CG-002/0715.pdf,3744,Rajesh Kumar,2023-05-26 00:00:00
DOC-00716,JH-003,Safety Certificate,Saf-0716-2023,2022-02-05,2027-02-04,State PCB,Extracted,Verified,/documents/safety_certificate/JH-003/0716.pdf,4356,Sita Devi,2022-03-07 00:00:00
DOC-00717,JH-002,Training Certificate,Tra-0717-2023,2023-09-17,2025-09-16,State Government,Failed,Expired,/documents/training_certificate/JH-002/0717.pdf,1434,Rajesh Kumar,2023-10-08 00:00:00
DOC-00718,CG-001,Audit Report,Aud-0718-2023,2022-04-01,2023-04-01,DGMS,Extracted,Expired,/documents/audit_report/CG-001/0718.pdf,3639,Rajesh Kumar,2022-04-02 00:00:00
DOC-00719,JH-003,First Aid Certificate,Fir-0719-2023,2023-08-07,2024-08-06,Insurance Company,Extracted,Expired,/documents/first_aid_certificate/JH-003/0719.pdf,2808,Sita Devi,2023-08-09 00:00:00
DOC-00720,OD-002,Training Certificate,Tra-0720-2023,2022-03-19,2026-03-18,DGMS,Extracted,Expired,/documents/training_certificate/OD-002/0720.pdf,731,Sita Devi,2022-04-16 00:00:00
DOC-00721,CG-001,First Aid Certificate,Fir-0721-2023,2022-12-08,2027-12-07,State PCB,Extracted,Verified,/documents/first_aid_certificate/CG-001/0721.pdf,1554,Amit Patel,2022-12-16 00:00:00
DOC-00722,,Mining Lease,Min-0722-2023,2023-09-18,2026-09-17,DGMS,Extracted,Verified,/documents/mining_lease/global/0722.pdf,3859,Sita Devi,2023-10-07 00:00:00
DOC-00723,JH-003,Environmental Clearance,Env-0723-2023,2022-01-10,2027-01-09,DGMS,Extracted,Verified,/documents/environmental_clearance/JH-003/0723.pdf,1002,Rajesh Kumar,2022-01-22 00:00:00
DOC-00724,CG-001,Fire Safety Certificate,Fir-0724-2023,2022-05-21,2027-05-20,DGMS,Extracted,Verified,/documents/fire_safety_certificate/CG-001/0724.pdf,4658,Sita Devi,2022-06-19 00:00:00
DOC-00725,CG-002,Safety Certificate,Saf-0725-2023,2023-03-31,2025-03-30,CPCB,Extracted,Expired,/documents/safety_certificate/CG-002/0725.pdf,2351,Amit Patel,2023-04-20 00:00:00
DOC-00726,,Safety Certificate,Saf-0726-2023,2023-11-28,2028-11-26,State Government,Pending,Verified,/documents/safety_certificate/global/0726.pdf,578,Amit Patel,2023-12-27 00:00:00
DOC-00727,CG-001,Fire Safety Certificate,Fir-0727-2023,2023-03-15,2028-03-13,State PCB,Extracted,Verified,/documents/fire_safety_certificate/CG-001/0727.pdf,2845,Rajesh Kumar,2023-04-13 00:00:00
DOC-00728,OD-002,Insurance Certificate,Ins-0728-2023,2022-08-12,2023-08-12,Insurance Company,Extracted,Expired,/documents/insurance_certificate/OD-002/0728.pdf,4416,Sita Devi,2022-08-13 00:00:00
DOC-00729,JH-002,Audit Report,Aud-0729-2023,2022-08-11,2024-08-10,CPCB,Extracted,Expired,/documents/audit_report/JH-002/0729.pdf,1807,Sita Devi,2022-09-08 00:00:00
DOC-00730,OD-001,Training Certificate,Tra-0730-2023,2022-12-30,2024-12-29,State PCB,Extracted,Expired,/documents/training_certificate/OD-001/0730.pdf,1441,Rajesh Kumar,2023-01-26 00:00:00
DOC-00731,JH-001,Environmental Clearance,Env-0731-2023,2022-04-19,2024-04-18,CPCB,Extracted,Expired,/documents/environmental_clearance/JH-001/0731.pdf,4523,Amit Patel,2022-05-11 00:00:00
DOC-00732,JH-001,Training Certificate,Tra-0732-2023,2022-11-23,2023-11-23,DGMS,Extracted,Expired,/documents/training_certificate/JH-001/0732.pdf,4568,Amit Patel,2022-12-14 00:00:00
DOC-00733,OD-002,Explosives Licence,Exp-0733-2023,2022-03-02,2027-03-01,State PCB,Pending,Verified,/documents/explosives_licence/OD-002/0733.pdf,4658,Sita Devi,2022-03-30 00:00:00
DOC-00734,CG-001,Insurance Certificate,Ins-0734-2023,2023-02-04,2025-02-03,CPCB,Pending,Expired,/documents/insurance_certificate/CG-001/0734.pdf,4349,Rajesh Kumar,2023-02-09 00:00:00
DOC-00735,JH-002,Insurance Certificate,Ins-0735-2023,2022-10-25,2025-10-24,State Government,Extracted,Expired,/documents/insurance_certificate/JH-002/0735.pdf,4321,Sita Devi,2022-11-06 00:00:00
DOC-00736,,Training Certificate,Tra-0736-2023,2023-10-13,2028-10-11,State Government,Extracted,Verified,/documents/training_certificate/global/0736.pdf,1417,Amit Patel,2023-10-24 00:00:00
DOC-00737,JH-001,Fire Safety Certificate,Fir-0737-2023,2022-11-16,2027-11-15,State Government,Extracted,Verified,/documents/fire_safety_certificate/JH-001/0737.pdf,4411,Rajesh Kumar,2022-12-15 00:00:00
DOC-00738,JH-003,Safety Certificate,Saf-0738-2023,2023-05-30,2027-05-29,State Government,Extracted,Pending,/documents/safety_certificate/JH-003/0738.pdf,696,Amit Patel,2023-06-09 00:00:00
DOC-00739,JH-003,Training Certificate,Tra-0739-2023,2023-08-15,2024-08-14,State Government,Extracted,Expired,/documents/training_certificate/JH-003/0739.pdf,2523,Sita Devi,2023-09-13 00:00:00
DOC-00740,JH-002,Audit Report,Aud-0740-2023,2023-07-07,2028-07-05,DGMS,Extracted,Verified,/documents/audit_report/JH-002/0740.pdf,1554,Amit Patel,2023-07-23 00:00:00
DOC-00741,,Fire Safety Certificate,Fir-0741-2023,2022-08-29,2026-08-28,State PCB,Extracted,Verified,/documents/fire_safety_certificate/global/0741.pdf,1312,Rajesh Kumar,2022-09-10 00:00:00
DOC-00742,OD-002,Fire Safety Certificate,Fir-0742-2023,2022-09-02,2024-09-01,Insurance Company,Extracted,Expired,/documents/fire_safety_certificate/OD-002/0742.pdf,855,Sita Devi,2022-09-26 00:00:00
DOC-00743,OD-001,Audit Report,Aud-0743-2023,2022-12-20,2025-12-19,DGMS,Extracted,Expired,/documents/audit_report/OD-001/0743.pdf,4737,Sita Devi,2023-01-13 00:00:00
DOC-00744,CG-002,Explosives Licence,Exp-0744-2023,2022-11-05,2023-11-05,Insurance Company,Failed,Expired,/documents/explosives_licence/CG-002/0744.pdf,2717,Rajesh Kumar,2022-11-16 00:00:00
DOC-00745,CG-001,Mining Lease,Min-0745-2023,2022-10-26,2026-10-25,State Government,Extracted,Verified,/documents/mining_lease/CG-001/0745.pdf,2887,Rajesh Kumar,2022-11-23 00:00:00
DOC-00746,JH-003,First Aid Certificate,Fir-0746-2023,2023-06-01,2026-05-31,CPCB,Failed,Expired,/documents/first_aid_certificate/JH-003/0746.pdf,4438,Rajesh Kumar,2023-06-08 00:00:00
DOC-00747,JH-002,Insurance Certificate,Ins-0747-2023,2023-12-02,2027-12-01,Insurance Company,Extracted,Verified,/documents/insurance_certificate/JH-002/0747.pdf,3229,Sita Devi,2023-12-26 00:00:00
DOC-00748,OD-002,Environmental Clearance,Env-0748-2023,2023-04-05,2028-04-03,DGMS,Extracted,Verified,/documents/environmental_clearance/OD-002/0748.pdf,1591,Sita Devi,2023-04-14 00:00:00
DOC-00749,CG-002,Training Certificate,Tra-0749-2023,2023-10-26,2026-10-25,State Government,Extracted,Verified,/documents/training_certificate/CG-002/0749.pdf,3706,Sita Devi,2023-11-18 00:00:00
DOC-00750,JH-002,Explosives Licence,Exp-0750-2023,2022-04-23,2025-04-22,State Government,Extracted,Expired,/documents/explosives_licence/JH-002/0750.pdf,3059,Amit Patel,2022-05-20 00:00:00
DOC-00751,OD-001,Safety Certificate,Saf-0751-2023,2022-12-19,2026-12-18,Insurance Company,Extracted,Verified,/documents/safety_certificate/OD-001/0751.pdf,3271,Rajesh Kumar,2022-12-30 00:00:00
DOC-00752,JH-001,First Aid Certificate,Fir-0752-2023,2023-10-09,2025-10-08,State Government,Extracted,Expired,/documents/first_aid_certificate/JH-001/0752.pdf,3678,Amit Patel,2023-11-03 00:00:00
DOC-00753,,Insurance Certificate,Ins-0753-2023,2022-09-26,2027-09-25,CPCB,Extracted,Verified,/documents/insurance_certificate/global/0753.pdf,4109,Amit Patel,2022-10-07 00:00:00
DOC-00754,CG-002,Training Certificate,Tra-0754-2023,2022-02-14,2027-02-13,CPCB,Extracted,Pending,/documents/training_certificate/CG-002/0754.pdf,4575,Amit Patel,2022-02-28 00:00:00
DOC-00755,CG-001,Fire Safety Certificate,Fir-0755-2023,2022-05-06,2025-05-05,State PCB,Extracted,Expired,/documents/fire_safety_certificate/CG-001/0755.pdf,4935,Sita Devi,2022-06-04 00:00:00
DOC-00756,OD-002,Environmental Clearance,Env-0756-2023,2022-03-18,2023-03-18,DGMS,Extracted,Expired,/documents/environmental_clearance/OD-002/0756.pdf,2556,Rajesh Kumar,2022-04-11 00:00:00
DOC-00757,JH-003,Fire Safety Certificate,Fir-0757-2023,2022-06-15,2027-06-14,CPCB,Extracted,Verified,/documents/fire_safety_certificate/JH-003/0757.pdf,4753,Amit Patel,2022-06-17 00:00:00
DOC-00758,CG-001,Safety Certificate,Saf-0758-2023,2023-02-15,2026-02-14,CPCB,Extracted,Expired,/documents/safety_certificate/CG-001/0758.pdf,2327,Amit Patel,2023-02-21 00:00:00
DOC-00759,CG-002,Environmental Clearance,Env-0759-2023,2023-08-06,2024-08-05,CPCB,Extracted,Expired,/documents/environmental_clearance/CG-002/0759.pdf,2485,Amit Patel,2023-08-20 00:00:00
DOC-00760,OD-001,Insurance Certificate,Ins-0760-2023,2022-04-23,2025-04-22,State PCB,Extracted,Expired,/documents/insurance_certificate/OD-001/0760.pdf,717,Rajesh Kumar,2022-04-26 00:00:00
DOC-00761,JH-001,Training Certificate,Tra-0761-2023,2022-08-25,2024-08-24,CPCB,Pending,Expired,/documents/training_certificate/JH-001/0761.pdf,4157,Rajesh Kumar,2022-09-16 00:00:00
DOC-00762,CG-002,Safety Certificate,Saf-0762-2023,2023-08-31,2026-08-30,CPCB,Extracted,Verified,/documents/safety_certificate/CG-002/0762.pdf,4959,Amit Patel,2023-09-29 00:00:00
DOC-00763,JH-001,Fire Safety Certificate,Fir-0763-2023,2022-03-23,2024-03-22,CPCB,Pending,Expired,/documents/fire_safety_certificate/JH-001/0763.pdf,3089,Sita Devi,2022-04-14 00:00:00
DOC-00764,JH-003,Insurance Certificate,Ins-0764-2023,2023-10-04,2028-10-02,State PCB,Extracted,Verified,/documents/insurance_certificate/JH-003/0764.pdf,3527,Sita Devi,2023-11-01 00:00:00
DOC-00765,CG-001,Fire Safety Certificate,Fir-0765-2023,2023-12-08,2027-12-07,State PCB,Extracted,Verified,/documents/fire_safety_certificate/CG-001/0765.pdf,1557,Rajesh Kumar,2023-12-28 00:00:00
DOC-00766,JH-003,First Aid Certificate,Fir-0766-2023,2022-08-23,2026-08-22,CPCB,Extracted,Expired,/documents/first_aid_certificate/JH-003/0766.pdf,1359,Rajesh Kumar,2022-09-16 00:00:00
DOC-00767,CG-001,Audit Report,Aud-0767-2023,2022-11-08,2026-11-07,CPCB,Failed,Verified,/documents/audit_report/CG-001/0767.pdf,1948,Sita Devi,2022-11-09 00:00:00
DOC-00768,JH-001,Training Certificate,Tra-0768-2023,2023-01-10,2026-01-09,Insurance Company,Pending,Expired,/documents/training_certificate/JH-001/0768.pdf,3702,Sita Devi,2023-01-25 00:00:00
DOC-00769,OD-002,Fire Safety Certificate,Fir-0769-2023,2023-12-10,2028-12-08,CPCB,Extracted,Rejected,/documents/fire_safety_certificate/OD-002/0769.pdf,2717,Rajesh Kumar,2023-12-27 00:00:00
DOC-00770,JH-001,Audit Report,Aud-0770-2023,2022-09-03,2025-09-02,State PCB,Pending,Expired,/documents/audit_report/JH-001/0770.pdf,4394,Sita Devi,2022-09-25 00:00:00
DOC-00771,JH-002,Environmental Clearance,Env-0771-2023,2022-05-24,2025-05-23,State Government,Pending,Expired,/documents/environmental_clearance/JH-002/0771.pdf,3245,Amit Patel,2022-06-13 00:00:00
DOC-00772,JH-001,Insurance Certificate,Ins-0772-2023,2023-07-28,2027-07-27,State Government,Extracted,Verified,/documents/insurance_certificate/JH-001/0772.pdf,819,Amit Patel,2023-08-14 00:00:00
DOC-00773,CG-002,Training Certificate,Tra-0773-2023,2023-01-18,2024-01-18,CPCB,Extracted,Expired,/documents/training_certificate/CG-002/0773.pdf,3846,Amit Patel,2023-01-27 00:00:00
DOC-00774,OD-002,Fire Safety Certificate,Fir-0774-2023,2023-10-03,2025-10-02,DGMS,Extracted,Expired,/documents/fire_safety_certificate/OD-002/0774.pdf,3902,Amit Patel,2023-10-26 00:00:00
DOC-00775,OD-002,Mining Lease,Min-0775-2023,2022-09-10,2023-09-10,Insurance Company,Extracted,Expired,/documents/mining_lease/OD-002/0775.pdf,1741,Sita Devi,2022-09-23 00:00:00
DOC-00776,JH-001,Environmental Clearance,Env-0776-2023,2022-01-12,2024-01-12,CPCB,Extracted,Expired,/documents/environmental_clearance/JH-001/0776.pdf,1216,Sita Devi,2022-02-11 00:00:00
DOC-00777,JH-003,Insurance Certificate,Ins-0777-2023,2023-03-28,2024-03-27,Insurance Company,Extracted,Expired,/documents/insurance_certificate/JH-003/0777.pdf,2170,Rajesh Kumar,2023-04-23 00:00:00
DOC-00778,OD-001,Safety Certificate,Saf-0778-2023,2023-03-30,2026-03-29,State Government,Extracted,Expired,/documents/safety_certificate/OD-001/0778.pdf,1865,Sita Devi,2023-04-19 00:00:00
DOC-00779,OD-002,Training Certificate,Tra-0779-2023,2023-05-04,2025-05-03,CPCB,Extracted,Expired,/documents/training_certificate/OD-002/0779.pdf,1242,Rajesh Kumar,2023-05-31 00:00:00
DOC-00780,JH-002,Explosives Licence,Exp-0780-2023,2022-02-18,2023-02-18,State PCB,Extracted,Expired,/documents/explosives_licence/JH-002/0780.pdf,4355,Rajesh Kumar,2022-03-19 00:00:00
DOC-00781,CG-002,Explosives Licence,Exp-0781-2023,2022-12-10,2025-12-09,State PCB,Extracted,Expired,/documents/explosives_licence/CG-002/0781.pdf,3235,Amit Patel,2022-12-26 00:00:00
DOC-00782,CG-001,First Aid Certificate,Fir-0782-2023,2023-12-03,2028-12-01,Insurance Company,Extracted,Rejected,/documents/first_aid_certificate/CG-001/0782.pdf,4942,Amit Patel,2023-12-29 00:00:00
DOC-00783,OD-002,Safety Certificate,Saf-0783-2023,2023-03-09,2028-03-07,CPCB,Extracted,Verified,/documents/safety_certificate/OD-002/0783.pdf,3024,Sita Devi,2023-03-18 00:00:00
DOC-00784,JH-002,Fire Safety Certificate,Fir-0784-2023,2022-06-28,2026-06-27,CPCB,Pending,Expired,/documents/fire_safety_certificate/JH-002/0784.pdf,3385,Sita Devi,2022-07-12 00:00:00
DOC-00785,JH-002,Audit Report,Aud-0785-2023,2023-01-31,2024-01-31,State Government,Extracted,Expired,/documents/audit_report/JH-002/0785.pdf,2848,Amit Patel,2023-02-20 00:00:00
DOC-00786,CG-001,Environmental Clearance,Env-0786-2023,2022-11-09,2025-11-08,DGMS,Extracted,Expired,/documents/environmental_clearance/CG-001/0786.pdf,1212,Amit Patel,2022-11-21 00:00:00
DOC-00787,JH-003,Explosives Licence,Exp-0787-2023,2022-11-11,2027-11-10,Insurance Company,Extracted,Verified,/documents/explosives_licence/JH-003/0787.pdf,2469,Amit Patel,2022-12-05 00:00:00
DOC-00788,JH-003,Environmental Clearance,Env-0788-2023,2023-11-11,2024-11-10,Insurance Company,Extracted,Expired,/documents/environmental_clearance/JH-003/0788.pdf,4271,Rajesh Kumar,2023-11-29 00:00:00
DOC-00789,JH-001,Insurance Certificate,Ins-0789-2023,2023-06-20,2028-06-18,State PCB,Extracted,Verified,/documents/insurance_certificate/JH-001/0789.pdf,4222,Rajesh Kumar,2023-07-07 00:00:00
DOC-00790,JH-003,Safety Certificate,Saf-0790-2023,2022-05-30,2024-05-29,State PCB,Pending,Expired,/documents/safety_certificate/JH-003/0790.pdf,3404,Amit Patel,2022-06-09 00:00:00
DOC-00791,JH-002,Mining Lease,Min-0791-2023,2023-07-25,2027-07-24,Insurance Company,Extracted,Verified,/documents/mining_lease/JH-002/0791.pdf,4037,Rajesh Kumar,2023-08-15 00:00:00
DOC-00792,,Insurance Certificate,Ins-0792-2023,2022-08-16,2023-08-16,CPCB,Failed,Expired,/documents/insurance_certificate/global/0792.pdf,1892,Amit Patel,2022-09-06 00:00:00
DOC-00793,JH-003,Audit Report,Aud-0793-2023,2022-09-14,2026-09-13,State Government,Extracted,Verified,/documents/audit_report/JH-003/0793.pdf,2778,Amit Patel,2022-09-26 00:00:00
DOC-00794,OD-002,Insurance Certificate,Ins-0794-2023,2023-06-04,2025-06-03,CPCB,Extracted,Expired,/documents/insurance_certificate/OD-002/0794.pdf,2094,Rajesh Kumar,2023-06-08 00:00:00
DOC-00795,JH-001,First Aid Certificate,Fir-0795-2023,2022-09-30,2023-09-30,DGMS,Extracted,Expired,/documents/first_aid_certificate/JH-001/0795.pdf,4107,Sita Devi,2022-10-04 00:00:00
DOC-00796,JH-002,Insurance Certificate,Ins-0796-2023,2023-07-06,2025-07-05,DGMS,Extracted,Expired,/documents/insurance_certificate/JH-002/0796.pdf,917,Rajesh Kumar,2023-07-16 00:00:00
DOC-00797,OD-002,Environmental Clearance,Env-0797-2023,2022-05-10,2023-05-10,Insurance Company,Extracted,Expired,/documents/environmental_clearance/OD-002/0797.pdf,1332,Amit Patel,2022-05-31 00:00:00
DOC-00798,JH-003,Safety Certificate,Saf-0798-2023,2023-03-01,2027-02-28,State PCB,Extracted,Verified,/documents/safety_certificate/JH-003/0798.pdf,3790,Sita Devi,2023-03-27 00:00:00
DOC-00799,JH-003,Explosives Licence,Exp-0799-2023,2022-10-22,2024-10-21,DGMS,Failed,Expired,/documents/explosives_licence/JH-003/0799.pdf,4334,Rajesh Kumar,2022-10-25 00:00:00
DOC-00800,,Training Certificate,Tra-0800-2023,2022-12-04,2026-12-03,CPCB,Extracted,Verified,/documents/training_certificate/global/0800.pdf,4136,Rajesh Kumar,2022-12-25 00:00:00
DOC-00801,JH-001,Training Certificate,Tra-0801-2023,2023-05-07,2024-05-06,DGMS,Extracted,Expired,/documents/training_certificate/JH-001/0801.pdf,634,Rajesh Kumar,2023-05-15 00:00:00
DOC-00802,CG-001,Environmental Clearance,Env-0802-2023,2023-06-13,2028-06-11,State Government,Failed,Verified,/documents/environmental_clearance/CG-001/0802.pdf,3097,Amit Patel,2023-06-24 00:00:00
DOC-00803,JH-002,Training Certificate,Tra-0803-2023,2022-02-17,2027-02-16,State PCB,Extracted,Verified,/documents/training_certificate/JH-002/0803.pdf,3193,Sita Devi,2022-03-06 00:00:00
DOC-00804,JH-001,Environmental Clearance,Env-0804-2023,2023-12-25,2028-12-23,Insurance Company,Extracted,Verified,/documents/environmental_clearance/JH-001/0804.pdf,1151,Amit Patel,2024-01-08 00:00:00
DOC-00805,JH-001,Training Certificate,Tra-0805-2023,2022-04-01,2025-03-31,State Government,Pending,Expired,/documents/training_certificate/JH-001/0805.pdf,1436,Rajesh Kumar,2022-04-25 00:00:00
DOC-00806,OD-001,Insurance Certificate,Ins-0806-2023,2023-02-14,2026-02-13,State PCB,Extracted,Expired,/documents/insurance_certificate/OD-001/0806.pdf,523,Amit Patel,2023-02-24 00:00:00
DOC-00807,CG-002,Audit Report,Aud-0807-2023,2022-01-12,2025-01-11,State Government,Extracted,Expired,/documents/audit_report/CG-002/0807.pdf,3060,Amit Patel,2022-01-24 00:00:00
DOC-00808,JH-002,Safety Certificate,Saf-0808-2023,2022-03-14,2024-03-13,State Government,Extracted,Expired,/documents/safety_certificate/JH-002/0808.pdf,3267,Amit Patel,2022-04-13 00:00:00
DOC-00809,JH-002,Mining Lease,Min-0809-2023,2023-01-30,2024-01-30,State PCB,Extracted,Expired,/documents/mining_lease/JH-002/0809.pdf,3556,Sita Devi,2023-02-15 00:00:00
DOC-00810,JH-001,Explosives Licence,Exp-0810-2023,2022-11-11,2026-11-10,DGMS,Pending,Verified,/documents/explosives_licence/JH-001/0810.pdf,4969,Sita Devi,2022-11-19 00:00:00
DOC-00811,OD-001,Environmental Clearance,Env-0811-2023,2022-11-23,2023-11-23,Insurance Company,Extracted,Expired,/documents/environmental_clearance/OD-001/0811.pdf,919,Amit Patel,2022-11-30 00:00:00
DOC-00812,JH-001,Safety Certificate,Saf-0812-2023,2022-03-11,2027-03-10,Insurance Company,Extracted,Verified,/documents/safety_certificate/JH-001/0812.pdf,3216,Rajesh Kumar,2022-03-21 00:00:00
DOC-00813,JH-001,Mining Lease,Min-0813-2023,2022-02-27,2025-02-26,DGMS,Extracted,Expired,/documents/mining_lease/JH-001/0813.pdf,621,Sita Devi,2022-03-13 00:00:00
