mine_id,equipment_type,shift,operating_hours,temperature_C,vibration,pressure_bar,dust_level_ug,rpm,oil_temp_C,load_percentage,machine_failure
CG-001,Excavator,Morning,3355.34,63.87,2.8307,68.45,21.6,1502.09,74.17,80.73,0
OD-002,Crusher,Morning,6656.91,58.27,2.0804,80.85,135.63,1805.88,88.1,97.18,0
CG-002,Crusher,Night,7543.07,103.01,3.0129,153.75,137.54,1511.86,78.1,66.18,0
JH-001,Loader,Morning,8138.27,65.68,3.633,121.89,260.46,1695.43,69.86,88.99,1
OD-002,Excavator,Night,9462.92,62.21,0.818,87.83,296.33,1606.04,72.61,54.14,1
OD-001,Crusher,Afternoon,3197.9,66.44,2.3065,73.38,51.76,1795.89,100.03,42.73,0
JH-002,Crusher,Afternoon,8599.21,53.38,2.263,83.49,213.6,1820.25,97.24,46.6,0
OD-002,Drill Rig,Night,1403.7,73.94,8.6758,130.45,262.79,1238.9,98.29,103.94,1
JH-001,Excavator,Night,7079.9,65.42,4.1788,140.68,134.73,1172.82,104.96,76.12,1
OD-001,Crusher,Morning,7445.58,64.73,5.7548,83.76,104.71,1152.82,75.33,46.43,0
JH-001,Crusher,Afternoon,6809.46,50.64,3.5933,106.22,15.8,1615.76,93.68,45.64,0
CG-002,Dumper,Afternoon,2597.92,36.54,2.8326,94.76,173.4,1938.94,76.78,82.54,0
JH-001,Crusher,Morning,8743.13,52.48,3.2611,125.41,62.33,970.45,74.43,82.13,0
CG-001,Drill Rig,Night,1771.7,64.24,4.7659,78.12,31.55,2057.67,92.5,91.85,0
JH-002,Loader,Morning,630.98,53.33,6.5212,119.58,11.18,1767.88,79.99,92.51,0
OD-002,Crusher,Morning,7202.9,64.38,3.1614,73.2,288.68,1142.71,65.33,38.78,0
OD-001,Loader,Afternoon,4807.21,56.51,1.9908,118.96,258.83,1391.67,74.82,40.48,0
OD-002,Excavator,Night,8506.07,66.46,4.3158,82.99,289.06,1223.83,57.34,61.5,1
JH-002,Drill Rig,Night,3895.63,45.35,1.7743,93.71,283.1,1869.99,81.51,98.09,0
JH-001,Crusher,Afternoon,1765.96,62.89,3.3042,87.09,191.33,1723.47,87.02,31.36,0
OD-002,Loader,Night,8380.78,50.39,3.8216,139.22,185.79,1399.5,95.65,94.28,0
OD-001,Drill Rig,Morning,5534.21,36.93,2.5753,119.88,255.66,1494.24,92.21,36.99,0
CG-001,Crusher,Night,1973.04,57.52,1.7291,91.77,284.5,1738.78,100.11,91.83,0
JH-002,Drill Rig,Morning,7231.8,83.04,2.1657,83.5,180.92,1421.7,78.28,40.2,0
JH-001,Loader,Night,5160.03,38.12,2.3205,126.27,44.77,1254.13,61.68,104.74,0
CG-001,Drill Rig,Afternoon,6082.7,61.79,1.6051,32.03,48.17,1465.87,97.43,82.03,0
JH-002,Dumper,Afternoon,4662.89,71.96,2.2411,109.58,201.38,1592.0,68.22,77.78,0
JH-002,Excavator,Afternoon,8304.22,94.5,1.3152,80.81,33.42,1186.4,94.58,107.52,0
JH-002,Loader,Afternoon,8312.67,52.61,3.6531,145.08,187.39,1409.01,63.51,84.16,0
CG-001,Excavator,Night,7122.95,50.52,3.2113,154.61,289.53,1483.87,82.97,73.74,1
OD-001,Drill Rig,Night,1143.47,42.5,3.1045,100.61,10.96,1505.65,69.99,109.3,0
CG-002,Dumper,Morning,8404.65,77.11,2.2413,92.69,63.87,1879.68,85.17,96.4,0
JH-002,Loader,Afternoon,6743.03,46.99,2.3964,101.36,283.92,1668.79,75.38,98.32,0
OD-001,Drill Rig,Morning,7000.54,54.44,1.7959,87.57,151.77,1646.09,83.53,63.61,0
OD-001,Drill Rig,Night,3693.53,32.27,3.4994,84.11,93.18,1167.15,68.68,30.88,0
JH-002,Dumper,Morning,8804.87,73.26,1.3786,104.69,82.16,1352.47,70.94,73.28,0
CG-001,Drill Rig,Afternoon,7281.18,77.37,2.8345,112.48,260.53,1581.17,62.16,77.98,0
CG-001,Loader,Afternoon,1214.65,72.69,1.9801,102.67,134.57,1479.03,95.37,31.58,0
OD-001,Loader,Afternoon,4137.0,35.92,6.5447,105.8,194.34,1757.67,66.49,64.78,0
JH-001,Drill Rig,Afternoon,8875.17,69.11,3.5374,87.35,99.88,1697.31,84.07,57.64,0
OD-002,Drill Rig,Afternoon,567.25,34.91,2.7177,81.32,168.05,882.07,75.95,60.69,0
OD-001,Excavator,Afternoon,9618.02,60.87,1.5636,81.13,240.85,1572.86,62.38,86.99,0
OD-001,Crusher,Night,6823.71,63.08,1.3747,115.44,108.18,1644.7,67.2,92.61,0
CG-002,Drill Rig,Afternoon,6350.62,64.65,3.483,101.59,125.37,879.99,75.12,107.18,0
CG-002,Crusher,Afternoon,2778.54,68.02,6.6819,104.03,138.56,1604.47,80.11,79.46,0
JH-002,Excavator,Morning,2563.04,59.88,3.335,106.83,183.69,2326.51,77.27,95.29,0
JH-002,Excavator,Afternoon,9426.38,30.56,2.9673,98.84,98.23,1347.04,90.74,53.29,0
CG-001,Crusher,Afternoon,3052.9,68.03,2.9888,102.17,139.26,1357.92,79.39,40.52,0
OD-001,Loader,Afternoon,7777.5,61.46,2.862,125.92,168.88,1567.37,82.87,71.79,0
OD-001,Crusher,Afternoon,3991.91,46.46,3.0092,115.54,112.84,1810.86,74.83,68.75,0
CG-001,Loader,Night,1478.62,36.46,1.9298,96.55,12.04,1775.02,75.32,87.22,0
CG-001,Loader,Night,206.08,83.1,1.6707,90.56,88.27,1257.11,76.58,60.61,0
JH-002,Dumper,Afternoon,5488.15,78.47,2.8709,120.55,246.62,1598.43,85.32,46.04,0
CG-002,Crusher,Morning,9760.21,70.59,5.7357,106.66,92.2,1388.68,78.39,66.27,0
JH-001,Excavator,Morning,3754.45,49.86,4.0089,93.84,248.48,1325.48,95.78,71.93,0
JH-001,Loader,Night,3636.2,22.25,1.4671,74.17,128.61,1758.16,67.06,76.57,0
CG-001,Crusher,Morning,3506.51,71.47,2.3927,133.88,261.22,2226.72,88.8,76.44,0
JH-001,Excavator,Afternoon,5253.38,65.5,3.9138,77.46,118.87,1435.77,72.62,84.15,0
OD-001,Drill Rig,Afternoon,4462.58,54.38,5.8033,105.69,94.79,1320.19,90.38,37.83,0
JH-001,Crusher,Morning,8811.15,76.87,6.6568,136.5,78.91,1171.97,76.32,76.09,1
JH-001,Drill Rig,Afternoon,5104.66,72.72,2.4465,93.18,97.78,1838.75,74.81,106.0,0
JH-002,Excavator,Afternoon,5126.8,62.64,4.1046,99.09,67.51,2152.46,83.21,87.95,0
OD-002,Loader,Morning,1469.88,60.53,3.0791,117.07,227.66,1049.95,71.8,94.44,0
OD-002,Crusher,Night,9829.12,60.76,2.5603,76.14,294.73,1399.94,70.62,31.82,0
JH-001,Drill Rig,Afternoon,2574.73,70.2,2.8044,66.6,125.19,839.7,90.33,54.75,0
CG-002,Excavator,Morning,826.3,47.14,2.8216,92.86,106.64,1690.54,72.38,65.05,0
OD-001,Dumper,Morning,6665.15,66.39,4.8919,101.61,194.9,1302.15,86.19,109.43,0
OD-001,Crusher,Night,5994.13,46.19,1.3468,101.39,134.83,1207.79,60.17,55.87,0
OD-002,Dumper,Night,4209.94,80.05,3.4352,128.34,23.94,1314.05,82.48,104.7,0
CG-002,Excavator,Morning,4279.7,67.98,5.8691,81.08,109.86,1096.71,83.24,48.91,0
JH-002,Crusher,Night,7872.13,49.68,5.5616,97.13,242.05,1863.97,85.51,74.05,0
JH-002,Crusher,Morning,2037.56,61.21,3.6128,130.15,29.91,1738.75,75.21,44.25,0
JH-002,Drill Rig,Afternoon,8220.51,47.19,1.8617,94.44,85.02,1906.32,81.17,41.95,0
CG-002,Dumper,Morning,6522.6,82.56,4.0084,139.74,292.7,1342.02,83.91,32.64,1
OD-002,Crusher,Night,4247.8,84.34,5.2723,95.31,92.1,1614.13,52.22,64.4,1
JH-002,Crusher,Night,4634.48,70.44,2.101,86.12,256.94,1633.08,77.95,60.03,0
CG-002,Drill Rig,Night,2640.81,83.35,3.2505,99.22,270.75,1650.66,76.59,61.85,0
CG-001,Drill Rig,Afternoon,7545.93,62.28,2.4531,105.19,207.73,1356.56,88.79,36.81,0
OD-002,Excavator,Night,5177.46,71.45,1.9997,91.77,147.57,1677.75,77.32,39.43,0
CG-001,Crusher,Afternoon,3276.46,78.37,2.322,107.96,287.1,1760.78,76.78,93.05,0
OD-001,Dumper,Afternoon,6000.9,59.91,2.8987,97.02,289.42,1572.43,75.78,52.55,0
JH-002,Dumper,Afternoon,9957.77,61.07,1.7175,125.39,194.5,1573.06,64.0,46.45,0
OD-002,Drill Rig,Morning,4409.1,74.0,1.5824,110.16,226.2,2039.19,76.83,30.83,0
JH-001,Drill Rig,Night,9214.84,69.7,1.7423,100.22,265.39,1734.37,77.83,101.47,1
CG-001,Loader,Afternoon,3515.67,48.67,3.2026,93.67,41.08,1259.06,76.95,46.7,0
JH-001,Crusher,Afternoon,641.85,27.2,1.3062,116.06,173.9,1404.3,76.95,76.97,0
OD-002,Crusher,Afternoon,2122.0,57.37,0.8972,100.62,260.43,1995.55,78.27,60.84,0
CG-002,Crusher,Morning,4245.08,28.55,5.3992,90.95,274.81,2299.36,85.08,86.2,0
OD-002,Dumper,Afternoon,2274.39,45.13,1.6379,85.54,299.9,1328.66,93.43,62.1,0
CG-002,Crusher,Morning,102.25,46.89,2.467,113.99,222.54,1664.15,78.31,75.14,0
JH-002,Loader,Night,9158.52,51.47,4.3109,90.57,70.66,1618.35,67.98,103.25,0
OD-001,Excavator,Night,8454.41,72.31,1.3243,94.0,193.95,1642.09,80.82,66.07,0
CG-002,Dumper,Morning,7448.69,75.57,1.3235,111.07,296.96,1257.78,86.34,51.45,0
CG-002,Crusher,Night,1761.36,67.63,1.9812,121.42,180.4,1674.29,90.18,91.6,0
OD-001,Crusher,Night,1291.6,69.49,4.3958,111.9,121.84,1260.52,84.06,107.18,0
OD-002,Excavator,Night,769.29,69.84,2.689,117.06,88.69,972.76,69.54,97.58,0
JH-001,Dumper,Afternoon,7267.89,22.55,2.7073,114.19,111.23,1752.42,83.58,104.46,0
CG-002,Loader,Night,9295.2,60.15,2.345,100.17,223.45,2051.05,75.9,82.12,1
CG-001,Drill Rig,Afternoon,4362.3,33.05,3.6005,107.89,71.02,1379.93,84.76,32.66,0
JH-001,Crusher,Morning,1279.49,67.64,5.5618,136.52,195.85,1504.37,79.73,46.07,0
JH-002,Drill Rig,Morning,5172.69,28.6,12.0856,96.08,191.8,1227.33,85.31,48.58,0
OD-002,Loader,Morning,3553.44,57.29,2.5243,78.15,86.58,1556.79,73.3,48.16,0
OD-001,Dumper,Night,3810.77,68.22,5.8297,49.47,156.24,1462.61,73.01,52.59,0
CG-002,Loader,Afternoon,6251.17,43.23,4.48,138.71,261.27,1244.1,67.58,41.4,0
JH-001,Loader,Morning,7215.31,74.43,3.1065,139.62,240.63,1321.82,62.43,71.1,0
OD-002,Crusher,Morning,1194.98,67.6,0.9003,80.18,179.98,902.55,76.54,86.18,0
CG-001,Crusher,Afternoon,452.34,65.71,2.2503,125.72,203.5,987.25,72.49,57.01,0
OD-002,Crusher,Morning,9943.87,70.47,2.2953,120.65,20.16,907.08,92.92,72.55,0
OD-002,Loader,Night,2404.01,54.61,3.2524,112.82,35.89,1291.35,93.44,35.11,0
CG-001,Drill Rig,Afternoon,632.92,62.28,2.4627,110.06,118.69,1406.96,58.79,79.06,0
JH-002,Loader,Afternoon,1979.77,60.15,2.0511,85.11,121.27,1604.11,96.85,85.7,0
JH-002,Dumper,Afternoon,485.68,59.81,7.5008,102.59,96.38,1793.3,93.57,74.06,0
JH-002,Crusher,Night,3978.93,49.92,5.2283,106.96,198.67,1065.17,87.12,102.34,0
OD-001,Loader,Morning,8043.78,41.36,0.9887,101.39,186.02,1801.67,100.1,100.84,1
CG-002,Loader,Morning,3478.32,54.95,2.3619,98.91,208.52,1403.21,100.49,69.35,0
JH-001,Drill Rig,Afternoon,4497.42,54.12,3.7265,126.01,76.99,1695.0,95.85,61.74,0
CG-002,Dumper,Afternoon,6788.31,48.95,5.2881,120.31,10.79,1693.76,80.38,44.86,0
JH-001,Loader,Afternoon,5138.05,72.78,2.2034,117.48,290.49,1569.6,80.06,75.46,0
JH-002,Loader,Afternoon,8628.31,42.42,2.4408,118.65,234.05,1620.75,89.68,37.97,1
CG-001,Crusher,Afternoon,8673.75,57.43,2.8502,104.59,142.53,1708.97,73.15,84.24,0
JH-001,Dumper,Night,198.12,77.5,3.7845,123.32,22.69,2256.81,78.08,34.5,0
JH-002,Drill Rig,Afternoon,7802.66,73.64,1.2614,76.04,67.75,2345.24,64.02,93.21,0
JH-001,Crusher,Night,4661.26,78.24,0.9923,101.39,25.36,1399.74,74.77,84.18,0
CG-002,Loader,Afternoon,9889.52,51.14,5.09,114.16,148.39,1927.09,82.19,48.17,0
JH-002,Drill Rig,Afternoon,4884.0,71.76,1.6569,110.87,72.98,1517.71,78.49,105.62,0
CG-002,Loader,Morning,9870.27,44.06,7.8564,107.49,166.18,1688.09,84.33,39.54,0
JH-001,Excavator,Night,7570.24,55.86,1.7651,118.54,27.99,1290.85,103.73,103.56,1
CG-002,Excavator,Night,2561.19,57.27,2.4782,128.82,216.14,1855.58,82.73,93.22,0
JH-001,Crusher,Night,5430.11,51.36,3.2684,78.73,39.2,1679.27,72.82,30.5,0
JH-001,Loader,Morning,9922.14,54.57,0.9362,106.01,99.74,1869.19,70.52,79.73,0
OD-002,Dumper,Afternoon,8589.55,52.6,11.3838,85.55,197.11,1299.16,93.04,107.02,0
OD-001,Excavator,Night,1063.93,45.26,2.2311,121.4,41.2,687.59,71.74,53.27,0
JH-002,Crusher,Morning,7093.08,72.85,1.7874,114.48,293.78,2107.44,86.04,57.69,0
OD-001,Drill Rig,Night,3521.24,57.26,1.5171,80.59,65.46,1299.71,87.52,42.83,0
JH-001,Crusher,Night,169.12,63.02,3.2572,99.87,20.47,1470.26,87.93,80.2,0
JH-001,Crusher,Morning,4094.46,62.46,3.1438,69.98,203.88,2067.58,70.37,74.66,0
JH-002,Excavator,Afternoon,2424.07,60.82,1.5429,119.0,120.65,1196.38,84.67,90.55,0
CG-001,Loader,Night,8206.81,61.39,1.3689,89.28,290.53,1673.38,81.14,44.15,1
CG-001,Dumper,Afternoon,3439.57,55.42,4.6072,77.4,35.32,2127.46,68.79,56.14,0
CG-002,Excavator,Night,8292.48,81.28,1.9584,93.09,112.96,1594.59,70.03,91.12,0
JH-001,Crusher,Morning,105.92,71.41,1.1497,111.68,182.07,2136.27,86.34,71.71,0
JH-002,Crusher,Morning,3147.41,60.28,2.5245,105.74,167.85,1528.23,100.54,45.39,0
OD-002,Crusher,Afternoon,2487.54,53.29,2.2236,90.22,151.55,1818.6,84.48,37.85,0
JH-002,Loader,Night,2412.32,58.22,7.2067,97.9,121.32,1464.28,75.52,33.44,0
CG-001,Drill Rig,Night,775.05,66.26,2.0936,94.16,252.07,1271.39,59.29,44.59,0
JH-002,Dumper,Afternoon,1952.53,82.5,2.33,81.32,50.04,1565.49,88.94,94.29,0
CG-002,Drill Rig,Afternoon,5599.94,39.4,3.0335,62.69,155.42,823.68,87.05,36.97,0
CG-001,Dumper,Night,2984.47,69.9,2.0433,99.87,176.01,1213.22,87.3,35.49,0
CG-001,Crusher,Night,4232.21,76.9,3.3888,111.7,266.58,1446.96,83.24,59.71,0
OD-002,Drill Rig,Afternoon,3830.98,37.7,1.6349,99.68,91.92,1613.44,87.14,66.82,0
CG-001,Excavator,Morning,8771.46,57.28,2.4117,140.99,89.4,2028.98,73.4,91.22,0
OD-002,Excavator,Morning,9062.46,44.03,3.3314,88.08,244.86,1418.91,100.44,76.28,1
OD-002,Dumper,Night,4980.27,66.46,4.801,99.16,90.29,1280.56,85.99,57.14,0
JH-001,Crusher,Morning,3368.54,54.62,2.0277,109.72,25.63,1585.69,100.67,57.48,0
CG-002,Dumper,Afternoon,1157.33,58.05,2.0156,108.81,161.47,1305.69,81.4,59.59,0
OD-002,Drill Rig,Afternoon,9538.69,53.83,5.8745,94.88,230.12,1007.32,65.74,48.82,0
CG-001,Dumper,Afternoon,696.25,70.8,2.0629,98.92,54.51,1295.97,76.55,48.1,0
JH-002,Dumper,Morning,3046.74,63.44,2.6422,98.33,230.99,1168.95,82.41,98.37,0
OD-002,Loader,Afternoon,3050.86,63.46,6.4005,113.67,112.81,1729.05,91.78,107.14,0
OD-002,Excavator,Morning,3271.97,62.41,2.8115,86.1,285.07,1284.25,83.51,37.53,0
JH-001,Dumper,Morning,1726.44,68.59,2.4016,51.33,35.24,1727.39,70.41,85.15,0
CG-001,Dumper,Night,7853.3,56.07,2.4928,93.14,101.44,1295.61,66.07,30.36,0
CG-001,Excavator,Morning,1312.73,85.51,1.8772,133.76,70.94,1598.49,70.72,49.67,0
CG-001,Drill Rig,Morning,6385.58,41.48,3.4055,116.03,270.1,1670.76,91.31,76.48,0
CG-002,Drill Rig,Afternoon,1326.08,34.11,1.7126,68.63,90.98,1295.87,75.11,54.92,0
OD-001,Dumper,Afternoon,798.3,32.87,4.0119,113.5,87.03,1200.54,75.74,49.35,0
CG-002,Crusher,Night,9103.35,28.81,2.739,104.17,214.36,1728.43,67.49,41.82,0
OD-001,Dumper,Afternoon,1982.27,70.1,3.0579,92.5,285.24,1241.45,88.87,101.62,0
JH-001,Excavator,Night,8230.38,68.27,6.455,78.44,181.17,1067.85,92.24,44.13,0
JH-002,Excavator,Night,5491.85,78.12,1.3171,83.73,283.15,1244.21,79.68,42.29,0
CG-001,Drill Rig,Morning,870.78,44.15,2.7517,88.8,200.83,1297.92,93.71,47.83,0
CG-002,Crusher,Night,9558.94,71.18,3.7398,136.71,67.17,1821.2,88.18,101.67,0
JH-001,Excavator,Morning,2544.92,60.85,1.9975,112.8,225.92,921.56,83.83,33.01,0
OD-002,Crusher,Afternoon,8610.49,62.5,4.3735,85.81,95.97,1939.84,86.04,39.79,0
JH-001,Drill Rig,Morning,1771.22,69.38,2.0702,89.16,99.55,1260.62,68.07,93.83,0
OD-002,Loader,Night,8554.03,48.66,3.145,99.25,244.55,1576.18,87.63,93.24,1
OD-001,Loader,Morning,230.97,98.81,2.5555,91.34,85.04,1743.64,94.33,48.82,0
JH-002,Dumper,Night,5166.63,79.98,2.9473,100.31,106.64,1430.31,79.99,47.81,0
JH-001,Crusher,Morning,7717.48,52.02,2.8207,97.09,296.29,1206.41,72.99,94.25,0
JH-001,Drill Rig,Morning,9354.48,43.64,2.6752,101.95,59.31,2027.87,75.1,55.45,0
OD-002,Dumper,Night,9101.1,58.68,2.1453,60.03,193.32,1415.96,91.17,33.06,0
JH-001,Loader,Morning,8214.29,62.73,1.9496,116.01,124.44,1378.22,80.0,84.68,0
CG-002,Crusher,Afternoon,8893.09,75.98,3.1835,88.8,102.72,2103.26,75.67,91.56,0
JH-001,Dumper,Night,2072.27,42.47,2.7909,118.14,48.58,1363.33,83.38,69.9,0
JH-002,Crusher,Morning,2913.42,64.28,1.9231,143.92,164.43,871.66,81.63,69.48,0
JH-002,Drill Rig,Morning,2960.79,37.06,3.2274,70.95,175.27,1979.88,79.06,91.71,0
JH-002,Crusher,Afternoon,3832.83,66.55,2.157,101.97,209.5,1173.16,86.43,73.58,0
JH-001,Drill Rig,Afternoon,3993.87,58.39,5.9164,91.6,238.52,2087.66,66.06,83.49,0
JH-001,Dumper,Afternoon,5491.1,89.05,9.4365,107.9,129.69,1558.48,99.21,97.64,1
OD-001,Drill Rig,Afternoon,1682.81,36.81,5.4441,57.85,166.2,1483.09,75.25,102.4,0
CG-001,Crusher,Morning,6943.34,80.56,5.2945,92.84,28.9,1105.38,73.97,107.32,1
OD-001,Crusher,Afternoon,1758.91,34.44,4.084,83.63,130.99,1668.77,90.35,64.56,0
CG-002,Loader,Night,3172.05,40.09,2.4475,132.54,48.27,1193.9,84.7,38.94,0
JH-002,Dumper,Night,5083.12,34.84,1.0518,137.19,10.21,1666.32,87.92,66.46,0
JH-001,Excavator,Morning,7984.76,63.76,1.6282,94.28,27.33,1533.18,86.05,94.69,0
CG-001,Crusher,Morning,7420.75,42.39,1.9379,77.05,17.17,1897.68,57.29,86.8,0
OD-002,Excavator,Morning,6490.79,39.78,4.9722,83.23,123.76,1240.56,70.73,48.19,0
JH-001,Loader,Morning,1642.16,63.04,3.0897,100.78,121.46,1114.51,80.76,34.62,0
JH-001,Dumper,Morning,5515.75,66.78,1.9547,71.97,67.71,1315.44,69.28,56.07,0
OD-001,Crusher,Night,965.72,60.6,1.0805,110.38,144.91,1604.08,80.05,44.27,0
OD-001,Crusher,Afternoon,3835.9,57.57,8.6631,96.07,33.06,1936.39,82.06,91.52,0
CG-001,Excavator,Afternoon,4193.81,87.43,3.549,107.13,94.63,1356.51,79.21,54.93,0
JH-001,Crusher,Morning,494.13,62.19,4.2813,107.89,23.18,1437.31,73.72,84.72,0
CG-001,Dumper,Night,2812.48,72.09,2.0796,127.59,11.94,1544.02,71.4,63.13,0
CG-001,Excavator,Morning,9560.93,62.14,2.5363,112.7,180.24,1237.38,83.38,98.09,0
CG-001,Loader,Night,9540.96,43.53,2.2889,105.86,218.01,1107.44,66.45,96.11,0
CG-002,Loader,Night,3588.04,68.25,2.8071,104.98,84.99,1476.52,83.7,36.13,0
OD-002,Crusher,Morning,526.69,50.16,6.8407,60.43,210.9,1754.12,84.92,80.2,0
OD-001,Dumper,Night,1873.04,58.64,1.4886,103.59,192.08,1407.62,76.21,51.59,0
JH-002,Excavator,Night,3982.96,64.58,2.6628,112.24,234.9,1762.79,83.53,55.8,0
CG-001,Crusher,Morning,9483.02,30.88,3.2558,97.58,69.57,1022.79,75.01,78.8,0
CG-001,Dumper,Morning,1497.87,35.86,2.5641,133.3,149.44,1471.9,83.6,48.33,0
JH-002,Excavator,Night,7658.81,73.64,4.4712,70.29,71.16,846.2,71.26,39.65,0
OD-002,Dumper,Morning,1175.96,50.04,1.1413,85.2,262.49,1600.19,76.66,44.17,0
JH-001,Drill Rig,Night,9814.45,50.76,6.9719,87.3,197.18,1214.95,82.61,42.66,0
OD-001,Drill Rig,Afternoon,3878.0,62.5,1.3699,100.19,34.73,1736.95,78.65,49.18,0
OD-002,Excavator,Night,7774.82,54.21,1.5449,87.07,116.1,563.36,78.52,86.37,0
OD-002,Dumper,Afternoon,3491.65,66.26,2.1712,75.19,21.12,1814.76,92.51,34.35,0
JH-002,Drill Rig,Afternoon,6313.92,59.23,1.9664,92.88,295.58,1057.56,70.48,35.47,0
CG-002,Crusher,Afternoon,2000.96,62.98,3.361,120.3,248.76,1328.66,69.36,69.37,0
OD-001,Drill Rig,Morning,1545.61,49.47,3.1719,115.08,112.35,1215.96,84.05,35.13,0
OD-001,Crusher,Morning,9386.83,62.9,2.8771,86.1,121.45,1717.15,66.44,62.32,0
OD-001,Crusher,Morning,9184.71,76.58,1.3378,92.53,117.14,1567.3,78.38,76.28,0
CG-001,Drill Rig,Afternoon,8885.94,51.48,2.5352,84.45,200.69,1749.04,80.67,82.41,0
JH-002,Excavator,Night,6291.79,73.73,2.7452,74.77,110.97,1617.03,83.39,62.34,0
CG-002,Drill Rig,Morning,8101.86,59.23,5.0336,108.54,71.59,1353.25,71.94,89.08,0
JH-001,Excavator,Morning,783.47,71.02,3.0033,74.38,87.73,1205.52,76.43,100.07,0
CG-001,Crusher,Night,3414.41,61.93,3.2915,113.26,240.72,1672.44,85.24,52.72,0
CG-001,Dumper,Morning,3205.66,59.5,7.2518,136.37,39.84,1657.7,79.17,33.27,1
CG-001,Loader,Night,6392.89,65.25,1.5219,107.51,134.73,1289.67,81.2,49.87,0
OD-001,Loader,Morning,3623.98,78.2,2.2388,112.46,124.78,1209.11,86.9,67.67,0
CG-001,Excavator,Afternoon,1570.22,63.54,1.5405,111.89,171.52,1593.68,87.14,40.85,0
JH-001,Drill Rig,Afternoon,6005.02,67.18,6.0694,90.23,27.6,1891.61,74.7,76.24,0
CG-002,Crusher,Afternoon,8162.4,54.47,6.2803,107.4,19.73,1503.01,79.52,79.87,0
JH-002,Drill Rig,Afternoon,3883.02,83.56,5.8373,106.25,211.44,1429.55,63.74,88.78,1
CG-002,Loader,Morning,1409.46,69.61,3.574,87.48,161.71,1417.83,86.66,35.85,0
OD-002,Crusher,Afternoon,2047.21,61.17,3.2879,49.67,45.16,1065.79,80.76,91.79,0
CG-001,Drill Rig,Morning,2451.08,58.16,2.1619,79.04,121.68,1852.8,101.19,65.01,0
JH-001,Crusher,Night,3068.99,74.67,3.9937,81.16,161.95,1431.67,73.15,99.5,0
OD-001,Loader,Morning,6463.67,50.91,1.4323,110.02,112.44,1239.16,62.54,72.59,0
OD-002,Crusher,Morning,6049.36,33.26,1.4299,70.42,43.05,994.32,64.72,68.53,0
CG-001,Excavator,Afternoon,6991.19,61.09,2.2035,137.42,53.64,1726.89,79.07,87.51,1
JH-002,Dumper,Afternoon,3688.77,77.85,6.9832,132.58,81.15,1745.7,85.58,53.82,1
CG-002,Drill Rig,Afternoon,8257.58,83.87,2.1028,121.04,10.35,1549.54,80.01,39.11,0
JH-001,Drill Rig,Morning,2120.47,58.39,2.2497,89.8,221.33,1685.4,86.98,99.82,0
OD-002,Drill Rig,Morning,4743.5,60.65,3.1389,58.43,209.11,1458.84,85.42,53.92,0
CG-002,Loader,Morning,8029.29,67.79,4.2602,116.64,265.55,1139.39,80.33,72.26,1
CG-002,Crusher,Afternoon,1883.57,56.03,5.0836,85.04,43.19,1881.22,77.79,63.69,0
OD-001,Crusher,Night,1187.64,67.75,1.5524,115.75,188.54,1757.54,90.9,61.81,0
JH-002,Drill Rig,Morning,8848.47,58.72,2.59,112.02,219.37,1233.42,69.86,84.61,0
OD-002,Drill Rig,Afternoon,3495.0,75.17,3.0412,91.2,186.08,1775.15,94.31,53.46,0
JH-002,Loader,Afternoon,6870.31,70.84,3.1975,75.6,113.17,1835.85,82.86,61.63,0
CG-002,Drill Rig,Night,350.95,72.15,4.1908,103.74,104.57,1528.97,67.55,86.01,0
CG-001,Crusher,Afternoon,6931.46,56.92,4.0961,68.61,50.12,1355.94,79.62,59.88,0
CG-002,Crusher,Afternoon,3229.4,88.89,2.7532,105.62,291.71,1628.93,89.26,74.17,0
CG-001,Loader,Night,651.83,67.26,4.8365,109.4,42.19,1526.33,84.58,40.49,0
CG-001,Excavator,Morning,6137.15,63.71,4.4123,86.81,207.91,1316.98,78.79,73.42,0
JH-002,Crusher,Night,2483.96,48.59,4.2384,69.94,266.77,1868.22,92.42,43.81,0
JH-001,Drill Rig,Morning,3929.39,58.54,2.0867,132.57,271.05,1746.74,88.69,96.54,0
OD-001,Drill Rig,Afternoon,897.75,61.72,3.8824,89.3,278.07,1586.77,86.82,57.35,0
OD-001,Excavator,Night,1556.92,48.18,4.9619,95.85,201.34,1417.98,76.28,97.24,0
OD-001,Dumper,Night,3049.97,55.62,2.1024,121.83,47.84,1891.2,77.05,86.1,0
OD-002,Loader,Morning,988.62,57.51,2.9031,88.63,160.79,1308.79,81.47,38.18,0
OD-002,Crusher,Morning,9117.18,60.84,5.9439,84.77,137.13,1658.54,81.12,65.35,0
OD-002,Drill Rig,Afternoon,159.87,33.56,3.3143,140.2,204.8,1325.14,101.98,96.24,1
CG-002,Dumper,Afternoon,4890.22,57.97,2.6015,85.35,142.98,1943.69,66.0,63.59,0
OD-001,Crusher,Morning,1320.15,54.34,5.6452,124.34,248.43,1359.9,78.9,54.3,0
CG-002,Excavator,Night,3146.02,59.69,2.1485,103.06,129.49,1406.95,72.61,44.03,0
CG-001,Drill Rig,Night,9267.99,75.53,1.1641,102.64,228.59,1436.83,87.2,96.04,1
JH-002,Drill Rig,Night,1700.78,90.79,1.8412,89.87,285.93,1239.6,83.29,107.78,0
